"InChI=1S/C14H11F3N2O3/c1-7-10(14(15,16)17)5-8(20)6-11(7)19-12-9(13(21)22)3-2-4-18-12/h2-6,20H,1H3,(H,18,19)(H,21,22)",STYFWCATBMHGGE-UHFFFAOYSA-N,CC1=C(NC2=NC=CC=C2C(=O)O)C=C(C=C1C(F)(F)F)O,,,C14H11F3N2O3,312.072176872,3.5341000000000005,0,1,1,BTM00009,BTM00009,Hydroxylation of benzene on carbon para to electron donating group AndFromCyProduct,N/A,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC1=C(NC2=NC=CC=C2C(=O)O)C=CC=C1C(F)(F)F,"InChI=1S/C14H11F3N2O2/c1-8-10(14(15,16)17)5-2-6-11(8)19-12-9(13(20)21)4-3-7-18-12/h2-7H,1H3,(H,18,19)(H,20,21)",NOOCSNJCXJYGPE-UHFFFAOYSA-N,,296.0772
"InChI=1S/C14H11F3N2O3/c1-7-10(14(15,16)17)3-2-4-11(7)19-12-9(13(21)22)5-8(20)6-18-12/h2-6,20H,1H3,(H,18,19)(H,21,22)",JSXNJGKWSWRIGA-UHFFFAOYSA-N,CC1=C(NC2=NC=C(C=C2C(=O)O)O)C=CC=C1C(F)(F)F,,,C14H11F3N2O3,312.072176872,3.5341000000000005,0,1,1,BTM00010,BTM00010,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,CC1=C(NC2=NC=CC=C2C(=O)O)C=CC=C1C(F)(F)F,"InChI=1S/C14H11F3N2O2/c1-8-10(14(15,16)17)5-2-6-11(8)19-12-9(13(20)21)4-3-7-18-12/h2-7H,1H3,(H,18,19)(H,20,21)",NOOCSNJCXJYGPE-UHFFFAOYSA-N,,296.0772
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C19H20F2N6O7/c20-10-1-2-11(12(21)3-10)19(4-26-8-22-6-24-26,5-27-9-23-7-25-27)34-18-15(30)13(28)14(29)16(33-18)17(31)32/h1-3,6-9,13-16,18,28-30H,4-5H2,(H,31,32)",GJQIGLSHRFZUJD-UHFFFAOYSA-N,O(C(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F)C4OC(C(O)=O)C(C(C4O)O)O,,,C19H20F2N6O7,482.13615341999997,-0.7875999999999995,1,1,1,BTM00001,BTM00001,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
"InChI=1S/C13H12F2N6O2/c14-10-2-11(15)12(22)1-9(10)13(23,3-20-7-16-5-18-20)4-21-8-17-6-19-21/h1-2,5-8,22-23H,3-4H2",QPWPMBBVUMEVTB-UHFFFAOYSA-N,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC(=C(F)C=C3F)O,,,C13H12F2N6O2,322.098980064,0.48299999999999993,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
"InChI=1S/C13H12F2N6O2/c14-10-2-11(15)12(22)1-9(10)13(23,3-20-7-16-5-18-20)4-21-8-17-6-19-21/h1-2,5-8,22-23H,3-4H2",QPWPMBBVUMEVTB-UHFFFAOYSA-N,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC(=C(F)C=C3F)O,,,C13H12F2N6O2,322.098980064,0.48299999999999993,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
"InChI=1S/C13H12F2N6O2/c14-10-2-1-9(11(15)12(10)22)13(23,3-20-7-16-5-18-20)4-21-8-17-6-19-21/h1-2,5-8,22-23H,3-4H2",MHWJBESPDZSQKP-UHFFFAOYSA-N,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C(=C3F)O,,,C13H12F2N6O2,322.098980064,0.48299999999999993,0,0,0,BTM00003,BTM00003,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
"InChI=1S/C13H12F2N6O2/c14-9-1-10(15)12(11(22)2-9)13(23,3-20-7-16-5-18-20)4-21-8-17-6-19-21/h1-2,5-8,22-23H,3-4H2",UIAKOIXKDJBKKG-UHFFFAOYSA-N,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=C(C=C(F)C=C3F)O,,,C13H12F2N6O2,322.098980064,0.48299999999999993,0,0,0,BTM00004,BTM00004,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
"InChI=1S/C13H12F2N6O2/c14-9-1-2-10(11(15)3-9)13(23,4-20-7-16-6-18-20)5-21-8-17-12(22)19-21/h1-3,6-8,23H,4-5H2,(H,19,22)",VAWSWPNKXHICCJ-UHFFFAOYSA-N,OC(CN1C=NC(=N1)O)(CN2C=NC=N2)C3=CC=C(F)C=C3F,,,C13H12F2N6O2,322.098980064,1.004,0,0,0,BTM00005,BTM00005,Hydroxylation from CyProduct,BTMR1328,"CYP1A2
CYP2C8
CYP2D6",HUMAN,,OC(CN1C=NC=N1)(CN2C=NC=N2)C3=CC=C(F)C=C3F,"InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,,306.1040
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C14H9ClF3NO3/c15-9-5-8-10(6-11(9)20)19-12(21)22-13(8,14(16,17)18)4-3-7-1-2-7/h5-7,20H,1-2H2,(H,19,21)",GZMDZAYFVCXHFM-UHFFFAOYSA-N,O=C1NC2=CC(=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1)O,,,C14H9ClF3NO3,331.02230548800003,4.1145,0,0,0,BTM00001,BTM00001,Aromatic hydroxylation of fused benzene ring AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C1NC2=CC=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1,"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,,315.0273
"InChI=1S/C14H9ClF3NO3/c15-8-5-9-11(10(20)6-8)19-12(21)22-13(9,14(16,17)18)4-3-7-1-2-7/h5-7,20H,1-2H2,(H,19,21)",OOVOMPCQLMFEDT-UHFFFAOYSA-N,O=C1NC2=C(C=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1)O,,,C14H9ClF3NO3,331.022305488,4.1145,0,0,0,BTM00002,BTM00002,Aromatic hydroxylation of fused benzene ring AndFromCyProduct,N/A,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,O=C1NC2=CC=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1,"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,,315.0273
"InChI=1S/C14H9ClF3NO3/c15-8-3-4-9-10(11(8)20)13(14(16,17)18,22-12(21)19-9)6-5-7-1-2-7/h3-4,7,20H,1-2H2,(H,19,21)",PXCAKYNWIYCVAS-UHFFFAOYSA-N,O=C1NC2=CC=C(Cl)C(=C2C(C#CC3CC3)(C(F)(F)F)O1)O,,,C14H9ClF3NO3,331.02230548800003,4.1145,0,0,0,BTM00003,BTM00003,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,O=C1NC2=CC=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1,"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,,315.0273
"InChI=1S/C14H9ClF3NO3/c15-8-1-2-10-9(7-8)13(14(16,17)18,22-11(20)19-10)6-5-12(21)3-4-12/h1-2,7,21H,3-4H2,(H,19,20)",BHOCYCABHGMRFS-UHFFFAOYSA-N,O=C1NC2=CC=C(Cl)C=C2C(C#CC3(CC3)O)(C(F)(F)F)O1,,,C14H9ClF3NO3,331.02230548800003,3.3007000000000004,0,0,0,BTM00004,BTM00004,Hydroxylation of alicyclic secondary carbon AndFromCyProduct,N/A,CYP2B6,HUMAN,,O=C1NC2=CC=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1,"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,,315.0273
"InChI=1S/C14H9ClF3NO3/c15-8-1-2-10-9(6-8)13(14(16,17)18,22-12(21)19-10)4-3-7-5-11(7)20/h1-2,6-7,11,20H,5H2,(H,19,21)",SMUBYHPDCZFGET-UHFFFAOYSA-N,O=C1NC2=CC=C(Cl)C=C2C(C#CC3C(C3)O)(C(F)(F)F)O1,,,C14H9ClF3NO3,331.02230548800003,3.212500000000001,0,0,0,BTM00005,BTM00005,Hydroxylation of alicyclic secondary carbon AndFromCyProduct,N/A,CYP2B6,HUMAN,,O=C1NC2=CC=C(Cl)C=C2C(C#CC3CC3)(C(F)(F)F)O1,"InChI=1S/C14H9ClF3NO2/c15-9-3-4-11-10(7-9)13(14(16,17)18,21-12(20)19-11)6-5-8-1-2-8/h3-4,7-8H,1-2H2,(H,19,20)",XPOQHMRABVBWPR-UHFFFAOYSA-N,,315.0273
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C10H7F3INO3/c11-10(12,13)6-3-1-2-5(8(6)14)9(18)15-4-7(16)17/h1-3H,4H2,(H,15,18)(H,16,17)",XVNTVRNZVKEVSM-UHFFFAOYSA-N,O=C(C1=CC=CC(C(F)(F)F)=C1I)NCC(O)=O,,,C10H7F3INO3,372.942275744,2.2281,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
"InChI=1S/C14H12F3IO8/c15-14(16,17)5-3-1-2-4(6(5)18)12(24)26-13-9(21)7(19)8(20)10(25-13)11(22)23/h1-3,7-10,13,19-21H,(H,22,23)",CDNJVRCKUZRQFO-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C2=CC=CC(C(F)(F)F)=C2I,,,C14H12F3IO8,491.952900004,1.2594,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
"InChI=1S/C15H17F3INO4/c1-20(2,3)8-9(7-12(21)22)24-14(23)10-5-4-6-11(13(10)19)15(16,17)18/h4-6,9H,7-8H2,1-3H3",WZAYJXQOCKYHLW-UHFFFAOYSA-N,O=C(C1=CC=CC(C(F)(F)F)=C1I)OC(C[N+](C)(C)C)CC([O-])=O,,,C15H17F3INO4,459.015440684,1.0450000000000006,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
"InChI=1S/C8H4F3IO3/c9-8(10,11)3-1-2-4(13)5(6(3)12)7(14)15/h1-2,13H,(H,14,15)",SHOHOERCZWWVBE-UHFFFAOYSA-N,O=C(O)C1=C(C=CC(C(F)(F)F)=C1I)O,,,C8H4F3IO3,331.915726648,2.6875,0,0,0,BTM00004,BTM00004,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
"InChI=1S/C8H4F3IO3/c9-8(10,11)5-4(13)2-1-3(6(5)12)7(14)15/h1-2,13H,(H,14,15)",JQCJXMZQDVAKLW-UHFFFAOYSA-N,O=C(O)C1=CC=C(C(C(F)(F)F)=C1I)O,,,C8H4F3IO3,331.915726648,2.6875,0,0,0,BTM00005,BTM00005,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
"InChI=1S/C8H4F3IO3/c9-8(10,11)5-2-3(13)1-4(6(5)12)7(14)15/h1-2,13H,(H,14,15)",FZZKKNMTUMYLTB-UHFFFAOYSA-N,O=C(O)C1=CC(=CC(C(F)(F)F)=C1I)O,,,C8H4F3IO3,331.915726648,2.6875,0,0,0,BTM00006,BTM00006,Hydroxylation of aromatic carbon para to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC=CC(C(F)(F)F)=C1I,"InChI=1S/C8H4F3IO2/c9-8(10,11)5-3-1-2-4(6(5)12)7(13)14/h1-3H,(H,13,14)",DNGSEJLGVHIEEZ-UHFFFAOYSA-N,,315.9208
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H5BrClF3N2O/c13-9-6(4-18)10(19-11(9)12(15,16)17)5-1-2-7(14)8(20)3-5/h1-3,19-20H",VHNFCXUQWGSVSI-UHFFFAOYSA-N,N#CC1=C(C2=CC(=C(Cl)C=C2)O)NC(C(F)(F)F)=C1Br,,,C12H5BrClF3N2O,363.92258721999997,4.991499999999999,0,0,0,BTM00001,BTM00001,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
"InChI=1S/C12H5BrClF3N2O/c13-9-7(4-18)10(19-11(9)12(15,16)17)6-2-1-5(14)3-8(6)20/h1-3,19-20H",ACULRQSAYKUJEB-UHFFFAOYSA-N,N#CC1=C(C2=C(C=C(Cl)C=C2)O)NC(C(F)(F)F)=C1Br,,,C12H5BrClF3N2O,363.92258722,4.991499999999999,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon meta to halide group AndFromCyProduct,N/A,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
"InChI=1S/C12H5BrClF3N2O/c13-9-8(5-18)10(6-1-3-7(14)4-2-6)19(20)11(9)12(15,16)17/h1-4,20H",WGFCLDLREMUEBJ-UHFFFAOYSA-N,N#CC1=C(C2=CC=C(Cl)C=C2)N(C(C(F)(F)F)=C1Br)O,,,C12H5BrClF3N2O,363.92258722,4.9022,0,0,0,BTM00003,BTM00003,Hydroxylation from CyProduct,BTMR1328,CYP2A6,HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H5BrClF3N2O/c13-9-6(4-18)10(19-11(9)12(15,16)17)5-1-2-7(14)8(20)3-5/h1-3,19-20H",VHNFCXUQWGSVSI-UHFFFAOYSA-N,N#CC1=C(C2=CC(=C(Cl)C=C2)O)NC(C(F)(F)F)=C1Br,,,C12H5BrClF3N2O,363.92258721999997,4.991499999999999,0,0,0,BTM00001,BTM00001,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
"InChI=1S/C12H5BrClF3N2O/c13-9-7(4-18)10(19-11(9)12(15,16)17)6-2-1-5(14)3-8(6)20/h1-3,19-20H",ACULRQSAYKUJEB-UHFFFAOYSA-N,N#CC1=C(C2=C(C=C(Cl)C=C2)O)NC(C(F)(F)F)=C1Br,,,C12H5BrClF3N2O,363.92258722,4.991499999999999,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon meta to halide group AndFromCyProduct,N/A,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
"InChI=1S/C12H5BrClF3N2O/c13-9-8(5-18)10(6-1-3-7(14)4-2-6)19(20)11(9)12(15,16)17/h1-4,20H",WGFCLDLREMUEBJ-UHFFFAOYSA-N,N#CC1=C(C2=CC=C(Cl)C=C2)N(C(C(F)(F)F)=C1Br)O,,,C12H5BrClF3N2O,363.92258722,4.9022,0,0,0,BTM00003,BTM00003,Hydroxylation from CyProduct,BTMR1328,CYP2A6,HUMAN,,N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,"InChI=1S/C12H5BrClF3N2/c13-9-8(5-18)10(19-11(9)12(15,16)17)6-1-3-7(14)4-2-6/h1-4,19H",XNFIRYXKTXAHAC-UHFFFAOYSA-N,,347.9276
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C18H22Cl2FNO10S/c1-33(29,30)8-4-2-7(3-5-8)13(9(6-21)22-16(26)15(19)20)31-18-12(25)10(23)11(24)14(32-18)17(27)28/h2-5,9-15,18,23-25H,6H2,1H3,(H,22,26)(H,27,28)",WBGUIGNYVVETHT-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C(OC2OC(C(O)=O)C(C(C2O)O)O)C(CF)NC(=O)C(Cl)Cl)C=C1,,,C18H22Cl2FNO10S,533.032550484,0.05359999999999859,2,1,1,BTM00001,BTM00001,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,CS(=O)(=O)C1=CC=C(C(O)C(CF)NC(=O)C(Cl)Cl)C=C1,"InChI=1S/C12H14Cl2FNO4S/c1-21(19,20)8-4-2-7(3-5-8)10(17)9(6-15)16-12(18)11(13)14/h2-5,9-11,17H,6H2,1H3,(H,16,18)",AYIRNRDRBQJXIF-UHFFFAOYSA-N,,357.0004
"InChI=1S/C22H30ClFN4O10S2/c1-40(37,38)12-4-2-11(3-5-12)18(32)14(8-24)28-21(34)19(23)39-10-15(20(33)26-9-17(30)31)27-16(29)7-6-13(25)22(35)36/h2-5,13-15,18-19,32H,6-10,25H2,1H3,(H,26,33)(H,27,29)(H,28,34)(H,30,31)(H,35,36)",ZGKUCSGEJDFJSR-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C(O)C(CF)NC(=O)C(Cl)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C=C1,,,C22H30ClFN4O10S2,628.10759106,-0.7793999999999977,3,2,2,BTM00002,BTM00002,GSH-conjugation of organohalide,BTMR0224,EC 2.5.1.18,HUMAN,,CS(=O)(=O)C1=CC=C(C(O)C(CF)NC(=O)C(Cl)Cl)C=C1,"InChI=1S/C12H14Cl2FNO4S/c1-21(19,20)8-4-2-7(3-5-8)10(17)9(6-15)16-12(18)11(13)14/h2-5,9-11,17H,6H2,1H3,(H,16,18)",AYIRNRDRBQJXIF-UHFFFAOYSA-N,,357.0004
"InChI=1S/C22H30Cl2N4O10S2/c1-40(37,38)12-4-2-11(3-5-12)18(32)14(28-21(34)19(23)24)9-39-10-15(20(33)26-8-17(30)31)27-16(29)7-6-13(25)22(35)36/h2-5,13-15,18-19,32H,6-10,25H2,1H3,(H,26,33)(H,27,29)(H,28,34)(H,30,31)(H,35,36)",VNNQIOGRLREIKG-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C(O)C(CSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)NC(=O)C(Cl)Cl)C=C1,,,C22H30Cl2N4O10S2,644.07804052,-0.7253999999999978,3,2,2,BTM00003,BTM00003,GSH-conjugation of organohalide,BTMR0224,EC 2.5.1.18,HUMAN,,CS(=O)(=O)C1=CC=C(C(O)C(CF)NC(=O)C(Cl)Cl)C=C1,"InChI=1S/C12H14Cl2FNO4S/c1-21(19,20)8-4-2-7(3-5-8)10(17)9(6-15)16-12(18)11(13)14/h2-5,9-11,17H,6H2,1H3,(H,16,18)",AYIRNRDRBQJXIF-UHFFFAOYSA-N,,357.0004
"InChI=1S/C12H14Cl2FNO7S2/c1-24(18,19)8-4-2-7(3-5-8)10(23-25(20,21)22)9(6-15)16-12(17)11(13)14/h2-5,9-11H,6H2,1H3,(H,16,17)(H,20,21,22)",JMAHBNOGQOXXKD-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C(OS(O)(=O)=O)C(CF)NC(=O)C(Cl)Cl)C=C1,,,C12H14Cl2FNO7S2,436.95727736799995,1.0123000000000002,0,0,0,BTM00004,BTM00004,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,,CS(=O)(=O)C1=CC=C(C(O)C(CF)NC(=O)C(Cl)Cl)C=C1,"InChI=1S/C12H14Cl2FNO4S/c1-21(19,20)8-4-2-7(3-5-8)10(17)9(6-15)16-12(18)11(13)14/h2-5,9-11,17H,6H2,1H3,(H,16,18)",AYIRNRDRBQJXIF-UHFFFAOYSA-N,,357.0004
