Name,Adduct,mz,Formula,MS2,isosmiles,Database,is_oecdpfas,analogue_score,analogue_score_num
MoNA:787223 Dexamethason-21-acetate,M-H,433.203,C24H31FO6,59.0138:100.0 71.0138:0.211274 73.0295:1.06939 83.0502:0.101042 89.0243:0.105228 99.0451:0.697833 101.0243:0.737903 107.0502:0.293799 121.0658:1.109641 123.0452:0.231089 131.05:0.1069 133.0658:0.79886 135.0451:0.210942 135.0814:0.114548 137.0605:0.101997 145.0658:0.120737 147.0815:0.250812 149.0607:0.347648 151.0763:0.233141 157.0657:0.104165 159.0814:0.313499 161.0606:0.244266 165.0555:0.21914 171.0815:0.133666 172.0529:0.195838 173.0607:0.206171 173.097:0.19643 175.0763:0.202212 176.0477:0.215435 177.092:0.17285 185.0606:0.250374 186.0685:0.15491 187.0763:0.153957 189.0556:0.231394 189.0919:0.199338 190.0634:0.173549 191.1076:0.147857 199.076:0.110874 201.092:0.358155 203.0713:0.189699 204.0789:0.290166 208.089:0.166733 210.0684:0.19212 223.0763:0.217475 227.1076:0.111625 239.1075:0.12447 241.1233:0.741164 253.1233:0.117648 255.139:0.146513 263.1074:0.141912 265.1232:0.591043 277.0865:0.21319 277.1233:0.17039 279.1027:0.313714 279.139:0.204419 281.1544:0.150353 289.1234:0.190185 291.1024:0.589221 291.1386:0.184328 292.1104:4.263143 293.1184:0.357668 293.1545:0.146457 295.1336:0.205622 296.1415:0.466312 297.1495:0.101976 304.1104:0.158645 305.1184:0.260208 307.1338:6.447574 308.1418:0.286362 309.1499:0.171687 310.121:1.805924 310.1569:0.101158 311.1651:2.696841 317.1541:0.103314 319.1338:0.205815 320.1413:0.155338 323.1287:0.678293 323.1647:0.286562 324.1365:0.183379 325.1444:5.491963 325.181:0.406398 327.1402:0.19428 331.1711:0.162105 335.1649:0.145337 337.1444:1.254047 338.1523:0.501764 339.1599:0.370496 341.1757:0.388495 343.1712:0.295389 345.1506:0.657665 351.1598:0.107218 352.1681:0.237482 353.1757:10.873816 361.1819:1.18752,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,GNPS,0,0.013943486973691238,39
"Massbank:EQ326453 Dexamethasone acetate|Dexamethason-21-acetate|[2-(9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate",M-H,433.203,C24H31FO6,59.013802:6592535.5 71.013802:13928.299805 73.029503:70499.898438 83.050201:6661.200195 89.0243:6937.200195 99.045097:46004.898438 101.0243:48646.5 107.050201:19368.800781 121.065804:73153.5 123.045197:15234.599609 131.050003:7047.399902 133.065796:52665.101562 135.045105:13906.400391 135.081406:7551.600098 137.060501:6724.200195 145.065796:7959.600098 147.081497:16534.900391 149.060699:22918.800781 151.076294:15369.900391 157.065704:6867.100098 159.081406:20667.5 161.060593:16103.299805 165.055496:14446.900391 171.081497:8812.0 172.052902:12910.700195 173.060699:13591.900391 173.097:12949.700195 175.076294:13330.900391 176.047699:14202.599609 177.091995:11395.200195 185.060593:16506.0 186.068497:10212.5 187.076294:10149.700195 189.055603:15254.700195 189.091904:13141.400391 190.0634:11441.299805 191.107605:9747.5 199.076004:7309.399902 201.091995:23611.5 203.071304:12506.0 204.078903:19129.300781 208.089005:10991.900391 210.068405:12665.599609 223.076294:14337.099609 227.107605:7358.899902 239.107498:8205.700195 241.123306:48861.5 253.123306:7756.0 255.139008:9658.900391 263.107391:9355.599609 265.123199:38964.699219 277.086487:14054.599609 277.123291:11233.0 279.102692:20681.699219 279.139008:13476.400391 281.154388:9912.099609 289.123413:12538.0 291.102386:38844.601562 291.138611:12151.900391 292.110413:281049.1875 293.118408:23579.400391 293.15451:9655.200195 295.133606:13555.700195 296.14151:30741.800781 297.149506:6722.799805 304.110413:10458.700195 305.118408:17154.300781 307.133789:425058.59375 308.141815:18878.5 309.149902:11318.5 310.121002:119056.203125 310.156891:6668.899902 311.1651:177790.203125 317.154114:6811.0 319.133789:13568.400391 320.141296:10240.700195 323.128693:44716.699219 323.164703:18891.699219 324.136505:12089.299805 325.144409:362059.59375 325.181:26791.900391 327.140198:12808.0 331.171112:10686.799805 335.164886:9581.400391 337.144409:82673.5 338.152313:33079.0 339.159912:24425.099609 341.17569:25611.699219 343.171204:19473.599609 345.150604:43356.800781 351.15979:7068.399902 352.168091:15656.099609 353.17569:716860.1875 361.181885:78287.703125,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,GNPS,0,0.013943484961994773,39
Trelanserin,[M-H]-,464.1561975255,C24H24FN5O2S,41.998537:523 42.022347:10 44.998203:30 59.013853:95 85.029503:24 102.977171:10 115.038725:17 133.065689:15 145.049273:29 202.065571:11 218.074856:11 220.055006:22 245.073179:52 279.125135:43 440.156198:10 446.145633:12 450.140547:40 451.148372:16 462.140547:28 464.156198:999,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,MassBank,0,0.013893715808451152,16
Flecainide,[M-H]-,413.1305,C17H20F6N2O3,123.0089:3 135.0088:1 139.0877:26 146.0244:3 151.0201:4 159.0322:2 161.0722:1 164.0152:2 171.0262:2 179.0827:1 190.0248:2 192.0095:13 197.0056:2 199.0889:39 200.0719:6 214.0488:1 225.1037:1 230.0436:3 231.0272:2 241.0983:4 242.0438:3 242.1062:3 243.0273:1 243.09:4 246.1012:1 249.0182:14 257.0305:4 269.0933:27 270.1011:909 275.0207:8 277.1159:2 285.1046:1 290.1073:999 293.0931:12 302.0905:1 305.1108:8 310.1138:9 313.0995:51 333.1057:48 353.1119:619 373.118:467 393.1244:88,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,MassBank,1,0.013885015080943992,30
"Massbank:EQ302051 Flecainide|N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide",M-H,413.13,C17H20F6N2O3,123.008904:10123.099609 135.008804:3230.699951 139.087708:83130.898438 146.024399:9570.900391 151.020096:13857.400391 159.032196:7509.299805 161.072205:4334.5 164.015198:7557.5 171.026199:8280.200195 179.082703:4258.600098 190.024796:9113.700195 192.009506:42243.699219 197.0056:9122.0 199.088898:123150.0 200.071899:20140.900391 214.048798:3302.600098 225.103699:3388.5 230.043594:11464.900391 231.027206:7994.0 241.098297:14105.799805 242.043793:11437.5 242.106201:9657.0 243.027298:3862.600098 243.089996:13421.599609 246.101196:4510.100098 249.018204:44267.101562 257.030487:12747.5 269.093292:87753.0 270.101105:2852129.25 275.020691:26952.599609 277.115906:9152.599609 285.104614:4273.5 290.1073:3132227.0 293.093109:40306.101562 302.090515:3616.5 305.110809:25598.300781 310.1138:29179.199219 313.099487:160116.203125 333.105713:151818.59375 353.111908:1941515.625 373.118011:1467258.75 393.12439:276357.90625,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,GNPS,1,0.013870173588305966,30
MoNA:613972 Flecainide (INN),M-H,413.13,C17H20F6N2O3,123.0089:0.323192 135.0088:0.103144 139.0877:2.654051 146.0244:0.305562 151.0201:0.442414 159.0322:0.239743 161.0722:0.138384 164.0152:0.241282 171.0262:0.264355 179.0827:0.135961 190.0248:0.290966 192.0095:1.348679 197.0056:0.29123 199.0889:3.931707 200.0719:0.643022 214.0488:0.105439 225.1037:0.108182 230.0436:0.36603 231.0272:0.255218 241.0983:0.450344 242.0438:0.365156 242.1062:0.308311 243.0273:0.123318 243.09:0.4285 246.1012:0.14399 249.0182:1.413279 257.0305:0.406979 269.0933:2.801617 270.1011:91.057554 275.0207:0.860493 277.1159:0.292207 285.1046:0.136436 290.1073:100.0 293.0931:1.286819 302.0905:0.115461 305.1108:0.817256 310.1138:0.93158 313.0995:5.111896 333.1057:4.846986 353.1119:61.98515 373.118:46.843945 393.1244:8.823048,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,GNPS,1,0.01387017325069471,30
Dexamethasone acetate,[M-H]-,433.2032,C24H31FO6,59.0138:999 73.0295:8 99.0451:2 101.0243:10 121.0658:3 203.1076:1 208.0893:1 241.1233:5 292.1105:5 307.1337:23 310.121:4 311.1652:36 317.1547:1 319.1338:1 323.1651:1 325.1445:18 325.18:5 327.14:2 331.1712:3 335.1653:2 337.1443:3 338.1521:1 339.16:8 341.1756:10 343.171:1 343.1916:2 345.1506:18 353.1759:218 359.1665:2 361.182:137 365.1749:1 373.1817:8 377.1764:2 433.2035:1,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,MassBank,0,0.013802605508707265,21
Dexamethasone 21-acetate CollisionEnergy:205060,M+formate,479.209,C24H31FO6,52.148819:2262.0 59.01347:712798.0 64.975197:2647.0 69.648483:3224.0 73.029251:3039.0 85.503082:2372.0 92.381523:2902.0 97.377274:3411.0 99.045593:2808.0 101.024529:15922.0 104.283623:3311.0 114.451401:2955.0 121.066017:12369.0 133.065445:4137.0 136.209549:3199.0 149.060394:3292.0 157.972198:3047.0 163.913544:2501.0 163.962112:3091.0 172.053726:3958.0 197.852753:2959.0 203.071289:3229.0 214.523178:2512.0 229.855164:2765.0 241.124023:3214.0 265.12439:3805.0 277.089081:6321.0 291.104218:12708.0 292.110107:43643.0 307.133606:52590.0 310.123108:12820.0 311.165009:22002.0 323.130463:4566.0 325.144287:35908.0 334.858521:2940.0 337.145081:6419.0 339.161621:3137.0 353.175751:152450.0 359.165924:10509.0 361.181915:139152.0 371.193573:3828.0 373.180695:24284.0 391.192352:11128.0 393.170715:4409.0 403.194061:4272.0 413.199188:15442.0 433.202423:77306.0,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,GNPS,0,0.01373705415883147,39
"""8-[(2,6-dimethylmorpholin-4-yl)methyl]-7-hydroxy-3-(2-methoxyphenyl)-2-(triflu oromethyl)chromen-4-one CollisionEnergy:205060""",M-H,462.153,C24H24F3NO5,68.995323:42376.0 82.40773:3944.0 85.776558:2981.0 92.388107:3698.0 106.144897:2867.0 108.021667:4852.0 108.990623:6377.0 118.526382:2816.0 118.667824:3903.0 123.008568:12446.0 130.065643:2964.0 136.016403:58662.0 159.784088:2916.0 160.004196:4008.0 185.021912:111898.0 199.475861:3120.0 210.13298:10104.0 221.060669:4126.0 223.04007:4330.0 227.032593:5144.0 231.043594:3326.0 232.052841:11854.0 235.038651:13106.0 237.035278:10449.0 237.058167:5513.0 241.012421:12997.0 245.02536:4525.0 247.039215:4133.0 248.047607:13602.0 249.033005:9417.0 249.059204:5269.0 250.026245:20304.0 251.034927:13870.0 251.071808:12855.0 255.046783:4344.0 257.042053:26453.0 259.038635:16346.0 260.047882:18311.0 261.053497:56591.0 263.032928:23669.0 264.042664:63374.0 264.982697:3837.0 265.051758:155059.0 269.043091:28453.0 269.619812:3358.0 271.056366:2991.0 272.045715:5075.0 275.053253:3035.0 277.033081:2498.0 277.049774:3186.0 279.066559:141487.0 282.050568:3734.0 283.040985:6553.0 285.037903:17664.0 287.033295:16748.0 288.041962:5290.0 289.04837:47004.0 291.064972:13348.0 293.025726:40924.0 295.04071:5192.0 296.032837:14352.0 297.03717:38903.0 299.052795:5229.0 304.072235:3669.0 305.042938:88440.0 307.042084:4391.0 313.032288:31016.0 315.026093:31197.0 316.035614:5668.0 317.042328:59252.0 319.059235:23220.0 333.037994:254512.0 346.033569:10075.0 347.053314:63723.0 348.061035:70378.0 349.068176:19229.0 378.133759:4679.0 380.051025:325259.0 388.0802:16895.0 404.069489:3740.0 462.153473:1952059.0,COc1ccccc1-c1c(C(F)(F)F)oc2c(CN3CC(C)OC(C)C3)c(O)ccc2c1=O,GNPS,1,0.013660435930105606,36
Dexamethasone acetate,[M-H]-,433.2032,C24H31FO6,59.0138:999 71.0138:2 73.0295:10 83.0502:1 89.0243:1 99.0451:6 101.0243:7 107.0502:2 121.0658:11 123.0452:2 131.05:1 133.0658:7 135.0451:2 135.0814:1 137.0605:1 145.0658:1 147.0815:2 149.0607:3 151.0763:2 157.0657:1 159.0814:3 161.0606:2 165.0555:2 171.0815:1 172.0529:1 173.0607:2 173.097:1 175.0763:2 176.0477:2 177.092:1 185.0606:2 186.0685:1 187.0763:1 189.0556:2 189.0919:1 190.0634:1 191.1076:1 199.076:1 201.092:3 203.0713:1 204.0789:2 208.089:1 210.0684:1 223.0763:2 227.1076:1 239.1075:1 241.1233:7 253.1233:1 255.139:1 263.1074:1 265.1232:5 277.0865:2 277.1233:1 279.1027:3 279.139:2 281.1544:1 289.1234:1 291.1024:5 291.1386:1 292.1104:42 293.1184:3 293.1545:1 295.1336:2 296.1415:4 297.1495:1 304.1104:1 305.1184:2 307.1338:64 308.1418:2 309.1499:1 310.121:18 310.1569:1 311.1651:26 317.1541:1 319.1338:2 320.1413:1 323.1287:6 323.1647:2 324.1365:1 325.1444:54 325.181:4 327.1402:1 331.1711:1 335.1649:1 337.1444:12 338.1523:5 339.1599:3 341.1757:3 343.1712:2 345.1506:6 351.1598:1 352.1681:2 353.1757:108 361.1819:11,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,MassBank,0,0.013630542536188544,39
Dinitramine,[M-H]-,321.081604003906,C11H13F3N4O4,50.004:54 57.994:22 59.014:50 64.007:126 64.019:36 65.014:451 65.999:1000 68.014:14 68.996:103 70.994:50 74.004:228 76:13 76.007:13 76.019:11 77.014:23 80.002:19 81.002:32 82.01:22 86.004:10 87.011:24 88:754 88.007:406 88.019:64 89.015:347 89.999:192 90.01:76 90.035:55 91.03:28 92.026:23 92.996:51 93.01:13 94.01:29 94.994:10 95.005:50 98.004:19 100:124 100.007:16 100.019:29 101.015:139 102.01:42 103.995:73 104.002:15 106.01:22 106.017:16 106.041:12 107.005:197 107.025:15 108.007:27 108.026:18 108.991:64 108.997:76 109.021:27 111:68 112:439 112.007:89 113.014:94 114.01:307 115.018:23 115.03:145 116.014:10 116.025:89 116.996:14 117.01:31 117.021:49 119.005:116 119.025:51 120.007:37 120.021:17 121.008:10 121.021:33 121.028:11 122.005:21 124:68 125.015:31 126.004:75 126.01:97 126.015:14 127.012:20 127.018:114 127.03:34 127.995:26 128.026:43 128.038:13 129.033:31 129.046:16 130.017:20 130.029:19 130.041:39 130.999:317 131.005:95 131.036:79 132.007:26 132.02:11 132.033:13 133.002:117 133.008:17 133.021:74 133.041:22 134.005:28 135:40 135.036:25 136.002:78 136.02:104 137.016:18 138.01:73 139.012:163 139.017:14 139.03:14 139.996:22 140.026:194 141.021:42 141.033:13 141.046:14 142.041:91 143.025:59 144.007:124 144.02:35 145.002:112 145.008:18 145.021:12 146.01:56 146.016:75 146.029:14 146.994:36 147:20 147.024:122 147.036:13 148.008:31 148.032:14 149.003:19 150.004:30 151.011:83 151.995:26 152.013:26 152.026:41 153.027:15 153.033:16 154.011:13 154.029:59 154.041:45 154.999:32 155.006:19 155.013:75 155.025:15 155.036:81 156.02:29 156.033:23 157.002:505 158.01:40 158.016:288 158.022:19 159.011:15 159.018:132 159.024:26 159.036:36 160.002:133 160.032:144 160.997:22 161.016:62 161.039:26 161.072:20 162.011:39 162.018:19 162.024:13 163.032:14 164.006:49 165.01:10 165.021:12 165.027:15 166.022:33 167.006:26 168.02:54 169.002:22 170.01:33 170.036:38 171.017:17 172.002:37 172.019:21 172.032:64 173.003:28 173.021:27 173.04:54 173.052:13 174.004:94 174.047:137 175.019:87 175.032:29 176.026:15 177.011:12 178.022:124 179.03:16 181.022:38 183.018:13 184.013:200 184.031:11 184.997:14 186.018:33 186.028:16 187.012:44 187.997:21 188.026:44 188.083:193 189.035:17 191.008:21 191.03:62 192.038:154 194.017:18 197.017:30 198.028:32 199.036:43 200.02:25 201.029:16 201.999:76 204.003:41 205.016:40 205.029:25 210.028:18 211.024:28 212.045:19 214.024:51 215.031:67 217.016:45 218.019:11 221.028:12 223.02:32 224.03:31 225.023:12 225.04:12 228.027:12 228.039:39 230.018:29 231.075:18 231.997:47 241.035:102 256.021:12 257.029:24,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],MoNA,1,0.01361319724155366,26
Massbank:LU016955 Dinitramine,M-H,321.082,C11H13F3N4O4,50.003502:18709.599609 57.9935:7797.0 59.013802:17349.0 64.006699:43650.0 64.019302:12530.900391 65.014503:156427.40625 65.998596:346749.8125 68.014198:4753.100098 68.995796:35809.398438 70.993896:17328.800781 74.0037:79085.5 76.000397:4576.799805 76.006798:4600.600098 76.019203:3910.100098 77.014503:8051.0 80.001701:6751.0 81.002098:11150.200195 82.009804:7650.0 86.0037:3401.600098 87.011398:8410.400391 88.000504:261329.09375 88.006699:140763.90625 88.019203:22305.099609 89.014603:120309.398438 89.998596:66610.398438 90.009804:26499.300781 90.034897:18930.0 91.030098:9709.0 92.025497:8019.100098 92.995796:17852.400391 93.009499:4384.5 94.004501:2905.600098 94.009903:10060.5 94.993896:3419.199951 95.005203:17177.300781 98.003799:6473.200195 100.000504:42839.699219 100.006699:5633.5 100.019402:9916.700195 101.014603:48195.0 102.009903:14417.599609 103.995399:25269.099609 104.001503:5047.799805 106.009804:7790.200195 106.017303:5498.5 106.0411:4135.799805 107.005096:68354.898438 107.025101:5093.799805 108.006599:9272.799805 108.025497:6197.700195 108.990601:22107.199219 108.996902:26519.400391 109.020699:9491.799805 111.0:23424.699219 112.000504:152208.59375 112.006798:30947.099609 113.014503:32640.5 114.009804:106539.101562 115.0177:8078.600098 115.030197:50225.398438 116.014297:3423.300049 116.025398:30888.0 116.995903:4687.299805 117.009499:10749.5 117.020599:16852.699219 118.010696:3194.800049 119.005096:40205.0 119.025398:17724.5 120.006699:12860.900391 120.020699:5885.5 121.008003:3339.5 121.020699:11440.099609 121.028099:3713.199951 122.004898:7325.0 124.000504:23408.300781 124.008003:3263.100098 125.014603:10801.099609 126.003502:26156.599609 126.009697:33732.601562 126.015297:4751.0 127.011902:6790.700195 127.017601:39614.898438 127.030098:11761.200195 127.9953:9111.700195 128.025604:15044.599609 128.037903:4491.700195 129.033401:10786.200195 129.046005:5709.700195 130.017303:6871.899902 130.028595:6540.600098 130.041:13527.5 130.998795:110021.601562 131.004898:32845.300781 131.036301:27357.0 132.006805:8881.5 132.020401:3684.0 132.032593:4551.0 133.002106:40473.699219 133.007599:5932.399902 133.020905:25689.0 133.040604:7507.899902 134.004807:9734.299805 135.000107:13763.5 135.036407:8828.400391 136.001602:26970.0 136.020401:35910.898438 137.015503:6184.100098 138.009796:25309.0 139.011505:56463.898438 139.017105:4955.5 139.030304:4690.299805 139.995499:7762.700195 140.025497:67236.601562 141.020798:14452.0 141.033401:4570.299805 141.046097:4921.399902 142.004593:3235.899902 142.040894:31526.599609 143.005203:3175.0 143.025208:20525.5 144.006699:43089.601562 144.020294:12077.200195 145.001999:38687.398438 145.007904:6324.700195 145.021301:4004.600098 146.009705:19328.599609 146.016006:26147.900391 146.0289:4698.600098 146.993698:12427.099609 146.999893:6920.5 147.023804:42135.0 147.036301:4660.899902 148.007904:10676.799805 148.031494:4893.100098 149.002899:6541.899902 150.003494:10304.599609 151.011398:28872.0 151.995407:8874.400391 152.013:8913.200195 152.025497:14141.5 153.026794:5317.200195 153.033203:5516.5 154.010895:4617.799805 154.028702:20403.599609 154.041107:15557.200195 154.998901:11033.900391 155.006104:6724.100098 155.012604:26062.5 155.024796:5099.600098 155.036301:27943.800781 156.020096:9943.900391 156.033096:7866.299805 157.001907:175109.296875 158.009506:13998.5 158.016006:99954.703125 158.022202:6570.200195 159.011002:5073.700195 159.017502:45700.199219 159.0242:9187.599609 159.036499:12653.299805 160.001602:46028.300781 160.031693:49917.5 160.996994:7690.299805 161.015503:21489.099609 161.039398:9012.799805 161.072098:6776.700195 162.010895:13505.799805 162.017593:6697.5 162.024002:4505.200195 163.031494:4754.299805 164.0065:16909.300781 165.010101:3473.800049 165.020599:4284.200195 165.027298:5180.100098 166.022095:11604.700195 167.006302:9110.5 168.020493:18774.699219 169.001694:7565.100098 170.009796:11551.299805 170.035995:13226.5 171.017395:5909.799805 172.001602:12940.700195 172.019302:7211.799805 172.031906:22069.599609 173.003006:9697.0 173.020798:9410.5 173.039703:18785.5 173.052307:4395.5 174.004501:32561.699219 174.010696:2584.600098 174.047302:47513.398438 175.018707:30104.300781 175.031494:10221.200195 176.026398:5361.700195 177.010696:3996.300049 178.022293:42827.5 179.030106:5661.0 181.022003:13206.400391 183.018005:4505.5 184.012894:69423.101562 184.030807:3644.399902 184.996597:4846.100098 186.018402:11401.200195 186.027496:5656.600098 187.012497:15346.799805 187.996704:7165.799805 188.026306:15430.299805 188.082993:66820.703125 189.035294:5901.200195 191.007797:7217.5 191.029999:21568.099609 192.037994:53515.800781 194.016998:6353.299805 197.017395:10367.099609 198.028305:11129.099609 199.035995:14965.799805 200.020004:8571.299805 201.028595:5704.600098 201.999207:26481.199219 204.002701:14232.200195 205.016403:13795.400391 205.028702:8790.200195 210.028:6270.100098 211.023697:9693.900391 212.044601:6659.799805 214.023499:17536.5 215.031403:23332.099609 217.015594:15510.799805 218.0186:3712.100098 221.028198:4317.600098 223.020004:10927.799805 224.030396:10920.299805 224.042206:3195.800049 225.023193:4085.600098 225.039703:4004.300049 228.0271:4089.600098 228.038605:13555.099609 230.018204:10144.5 231.075195:6143.600098 231.997299:16247.5 241.034698:35446.101562 256.020508:4188.799805 257.029114:8283.599609,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],GNPS,1,0.01361058220037373,26
Tembotrione,[M-H]-,439.0235,C17H16ClF3O6S,51.0239:104 63.9624:472 65.0033:116 65.0397:49 67.0189:38 68.9957:999 78.9859:122 79.0002:28 83.014:44 89.0396:47 91.0189:54 93.0346:820 115.0553:129 117.0347:453 119.0502:100 130.0422:137 135.0088:25 139.0554:444 141.071:139 142.0423:26 143.0502:400 145.0295:107 153.0709:45 154.0422:40 155.0505:178 156.0581:158 161.0243:132 167.0503:214 169.0659:556 171.0452:118 172.0532:67 180.0582:42 181.0658:132 182.0375:335 183.0452:917 184.0531:470 185.0607:49 187.0223:31 193.0657:30 195.0452:375 195.0814:26 196.0532:226 197.0608:943 208.0527:52 209.0608:232 210.0322:136 211.0399:166 211.0763:52 221.0609:129 223.0403:257 224.048:535 225.0559:801 226.064:247 227.0348:37 237.0557:649 238.0635:280 239.0351:38 239.0714:99 240.0792:30,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,MassBank,1,0.013606197057277215,24
"Massbank:EQ317756 Tembotrione|2-{2-Chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}-1,3-cyclohexanedione",M-H,439.023,C17H16ClF3O6S,51.023899:205095.796875 63.962399:930577.5 65.003304:228747.59375 65.039703:97620.601562 67.018898:75627.101562 68.995697:1966118.375 78.985901:240282.796875 79.000198:55795.699219 83.014:88401.0 89.039597:94148.5 91.018898:106352.5 93.034599:1614261.25 115.055298:255672.59375 117.034698:893344.3125 119.050201:197541.09375 130.042206:271363.40625 135.008804:50096.5 139.055405:874154.375 141.070999:275090.5 142.042297:51982.199219 143.050201:787266.875 145.029495:211782.203125 153.070908:88880.703125 154.042206:79518.296875 155.050507:350390.8125 156.058105:311526.3125 161.024307:260384.703125 167.050293:422839.09375 169.065903:1094800.0 171.045197:233399.5 172.053207:132042.5 180.058197:84503.0 181.065796:260531.40625 182.037506:660009.5 183.045197:1805985.625 184.053101:925485.1875 185.060699:96721.898438 187.022293:62835.0 193.065704:60354.5 195.045197:738505.0 195.081406:51417.699219 196.053207:445791.09375 197.060806:1857065.375 208.052704:103318.703125 209.060806:457631.6875 210.032196:268079.6875 211.039902:327080.59375 211.076294:102515.601562 221.060898:254422.59375 223.040298:507039.0 224.048004:1054371.125 225.055893:1576503.25 226.063995:486185.5 227.034805:73563.796875 237.055695:1278103.25 238.063507:551821.875 239.035095:74852.398438 239.071396:196489.796875 240.079193:60034.601562,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,GNPS,1,0.0136009114924544,24
"Massbank:EQ317756 Tembotrione|2-{2-Chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoyl}-1,3-cyclohexanedione",M-H,439.023,C17H16ClF3O6S,51.023899:205095.796875 63.962399:930577.5 65.003304:228747.59375 65.039703:97620.601562 67.018898:75627.101562 68.995697:1966118.375 78.985901:240282.796875 79.000198:55795.699219 83.014:88401.0 89.039597:94148.5 91.018898:106352.5 93.034599:1614261.25 115.055298:255672.59375 117.034698:893344.3125 119.050201:197541.09375 130.042206:271363.40625 135.008804:50096.5 139.055405:874154.375 141.070999:275090.5 142.042297:51982.199219 143.050201:787266.875 145.029495:211782.203125 153.070908:88880.703125 154.042206:79518.296875 155.050507:350390.8125 156.058105:311526.3125 161.024307:260384.703125 167.050293:422839.09375 169.065903:1094800.0 171.045197:233399.5 172.053207:132042.5 180.058197:84503.0 181.065796:260531.40625 182.037506:660009.5 183.045197:1805985.625 184.053101:925485.1875 185.060699:96721.898438 187.022293:62835.0 193.065704:60354.5 195.045197:738505.0 195.081406:51417.699219 196.053207:445791.09375 197.060806:1857065.375 208.052704:103318.703125 209.060806:457631.6875 210.032196:268079.6875 211.039902:327080.59375 211.076294:102515.601562 221.060898:254422.59375 223.040298:507039.0 224.048004:1054371.125 225.055893:1576503.25 226.063995:486185.5 227.034805:73563.796875 237.055695:1278103.25 238.063507:551821.875 239.035095:74852.398438 239.071396:196489.796875 240.079193:60034.601562,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,GNPS,1,0.0136009114924544,24
